charset=utf-8,# Downloaded from https://www.nutritionvalue.org 
# Beef, raw, 70% lean meat / 30% fat, ground
# Serving size 100 g
Nutrient, Amount, Unit
"Calories", 332.00, KCAL
"Fat", 30.00, G
"Protein", 14.35, G
"Carbohydrate", 0.00, G
"Vitamin E, added", 0.00, MG
"Vitamin B12, added", 0.00, UG
"Vitamin B6", 0.278, MG
"Choline", 46.8, MG
"Calcium, Ca", 24.00, MG
"Potassium, K", 218.00, MG
"Zinc, Zn", 3.57, MG
"Niacin", 3.382, MG
"Iron, Fe", 1.64, MG
"Magnesium, Mg", 14.00, MG
"Phosphorus, P", 132.00, MG
"Copper, Cu", 0.050, MG
"Thiamin", 0.044, MG
"Vitamin B12", 2.07, UG
"Vitamin K", 2.9, UG
"Decanoic acid", 0.000, G
"Hexadecanoic acid", 6.463, G
"Octadecanoic acid", 3.448, G
"Eicosanoic acid", 0.022, G
"Octadecadienoic acid", 0.577, G
"Pentadecanoic acid", 0.146, G
"Cis,cis,cis-octadecatrienoic n-6 acid", 0.019, G
"Dodecanoic acid", 0.020, G
"Tetradecanoic acid", 0.918, G
"Tetradecenoic acid", 0.255, G
"Hexadecenoic acid", 1.105, G
"Heptadecanoic acid", 0.344, G
"Water", 54.30, G
"Eicosatetraenoic acid", 0.035, G
"Eicosenoic acid", 0.101, G
"Folate, DFE", 9.00, UG
"Pantothenic acid", 0.395, MG
"Isoleucine", 0.634, G
"Leucine", 1.118, G
"Lysine", 1.188, G
"Cystine", 0.148, G
"Valine", 0.705, G
"Arginine", 0.933, G
"Histidine", 0.466, G
"Aspartic acid", 1.291, G
"Serine", 0.574, G
"Manganese, Mn", 0.009, MG
"Sodium, Na", 66.00, MG
"Octanoic acid", 0.000, G
"Riboflavin", 0.151, MG
"Folate", 9.00, UG
"Folate, food", 9.00, UG
"Tryptophan", 0.073, G
"Threonine", 0.555, G
"Methionine", 0.369, G
"Phenylalanine", 0.559, G
"Tyrosine", 0.441, G
"Alanine", 0.898, G
"Glutamic acid", 2.150, G
"Glycine", 0.973, G
"Proline", 0.731, G
"Hydroxyproline", 0.272, G
"Heptadecenoic acid", 0.258, G
"Vitamin A", 14.00, IU
"Retinol", 4.00, UG
"Vitamin A, RAE", 4.00, UG
"Vitamin D", 0.10, UG
"Fatty acids, total trans", 1.820, G
"Saturated fatty acids", 11.754, G
"Fatty acids, total trans-monoenoic", 1.820, G
"Vitamin E", 0.17, MG
"Vitamin D (D2 + D3), International Units", 3.00, IU
"Trans-octadecenoic acid", 1.820, G
"Monounsaturated fatty acids", 14.171, G
"Polyunsaturated fatty acids", 0.697, G
"Betaine", 8.5, MG
"Cis,cis,cis-octadecatrienoic n-3 acid (ALA)", 0.07, G
"Vitamin D3", 0.10, UG
"Octadecenoic acid", 11.514, G
"Octadecatrienoic acid", 0.084, G
"Ash", 0.70, G
"Alcohol, ethyl", 0.0, G
"Fiber", 0.0, G
"Cryptoxanthin, beta", 0.00, UG
"Lycopene", 0.00, UG
"Vitamin C", 0.0, MG
"Carotene, beta", 0.00, UG
"Carotene, alpha", 0.00, UG
"Eicosapentaenoic n-3 acid (EPA)", 0.00, G
"Docosapentaenoic n-3 acid (DPA)", 0.00, G
"Docosahexaenoic n-3 acid (DHA)", 0.00, G
"Cholesterol", 78.00, MG
"Caffeine", 0.00, MG
"Theobromine", 0.00, MG
"Sugars", 0.00, G
"Butanoic acid", 0.000, G
"Hexanoic acid", 0.000, G
"Docosenoic acid", 0.000, G
"Octadecatetraenoic acid", 0.000, G
"Folic acid", 0.00, UG
"Lutein + zeaxanthin", 0.00, UG
"Selenium, Se", 13.5, UG
"Tocopherol, alpha", 0.17, MG
# Downloaded from https://www.nutritionvalue.org 
